Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
0.0,0.0,1.904163375527036,18,225472,117.63949594516572,1.685977210153352,0.0,0.0,-7,31,0,1044.624067602514,344.9036712532033,0.7530640164546731,0.0256446684883049,0.0899004709868427,0.0120998254366015,High
0.0,0.0,1.7454898294769232,11,109865,51.725209825420194,4.007811087876453,0.0,0.0,5,62,2,986.985110962496,428.9978962179783,1.6139335260833474,0.1673216744405543,0.0530588785596763,0.0575600501606487,High
0.0,0.0,1.7537034512378558,3,173708,73.63929688911927,4.071045033377056,0.0,0.0,5,32,16,1033.5349390644085,186.93907174092084,1.1155033685231472,0.0107683416849097,0.0739485138673387,0.0161292328172225,Medium
0.0,0.0,2.3820596633895965,15,187031,54.03583514924961,1.1706282045928966,0.0,0.0,22,40,6,1027.2039815310814,72.68289149740006,1.358158678556216,0.1338145355861899,0.0405356384255869,0.0990784946973877,Low
0.0,0.0,3.528733444487637,24,216989,38.62555810633447,3.58475372658358,0.0,0.0,12,27,18,1008.9595872064054,51.73167604054644,1.543045546542691,0.0965417446826482,0.093217114925006,0.0997324452790324,Low
0.0,0.0,3.046114096939002,10,229701,9.278255142936915,0.9326696091807918,0.0,0.0,28,34,7,986.761597798292,430.0482535373771,0.6470288096524818,0.1568204803794976,0.0938900788811975,0.0204396326965855,High
0.0,0.0,2.314391529029818,21,132192,54.72812764767586,0.4652455649406462,0.0,0.0,9,67,15,991.5185293862578,445.1609815589592,1.2515578485241907,0.087976539558857,0.0533884500738676,0.0510546864194222,High
0.0,0.0,3.981635052556373,3,43638,98.2061467631342,2.872715060251138,0.0,0.0,1,92,5,980.7608519208906,95.44669710500108,1.5281263533175682,0.1325598826099247,0.0762359370807133,0.0875052654507351,Low
0.0,0.0,1.5253680753906176,16,170134,2.043775330560429,4.543260993916995,0.0,0.0,4,58,1,992.62704807672,54.57916373217984,1.5647602199707231,0.131458219149439,0.030989960468214,0.020446824598792,Low
0.0,0.0,2.3191521723831343,7,267337,69.85292198162668,0.1772951176288162,0.0,0.0,0,1,17,1048.962691832148,410.1194711821998,0.890406196329576,0.0791297382047781,0.0679154269343512,0.0597046519698983,High
0.0,0.0,2.705081585127197,13,15213,105.69265304720268,4.132508187974608,0.0,0.0,0,26,18,986.341476974584,338.32762400926833,1.4841787427101183,0.0316965322875415,0.0176559706610782,0.0279709836489955,High
0.0,0.0,3.1715639179285877,26,254286,26.10593160172296,2.532356053517533,0.0,0.0,0,95,14,1016.5509753550556,300.26501838827375,0.6736103742749359,0.0922743163999668,0.0876325755193101,0.0537106463872792,High
0.0,0.0,4.882914999243671,1,244987,21.990703762687463,4.30447724360615,0.0,0.0,-9,91,15,981.9606433314478,289.941338667478,0.3361056395768376,0.1762619153636712,0.0749418514632073,0.0282072154136946,Medium
0.0,0.0,1.8383036672234707,10,215031,92.67319508423316,4.217384675855234,0.0,0.0,25,11,0,996.6647735688944,398.19198549377336,0.3145494854487016,0.1613127332299147,0.0959413288410232,0.0577267387623752,High
0.0,0.0,3.4740190797507804,10,148259,30.610371734315198,4.376434024081443,0.0,0.0,9,90,15,958.3773998413347,181.99147741094416,1.0608341385337483,0.0805727819491616,0.0800397416137417,0.0470415590539954,Medium
0.0,0.0,3.880555758082621,23,141112,23.03811210727781,3.844369774033367,0.0,0.0,-8,96,9,1026.3234235895643,225.1015925213207,0.8281942297802599,0.1747790339492193,0.0264712783953849,0.0454477560884329,Medium
0.0,0.0,1.0415421461439882,21,197374,45.358710068308206,4.214961772734974,0.0,0.0,8,32,9,1016.1024447234536,85.03300715265526,0.5416524040368189,0.0933590662814999,0.0520733540138981,0.0244322676701884,Low
0.0,0.0,3.95923322988748,23,29949,47.10024147242616,0.8801260360060181,0.0,0.0,35,70,10,984.7485008150012,304.7583600820546,0.8432391918216379,0.0472863967690515,0.058817694019256,0.069381911846272,High
0.0,0.0,1.686725443173916,5,243072,104.89212756198792,1.5192657443747082,0.0,0.0,15,55,5,1002.4844682163884,482.36518458545993,0.8825023176191716,0.1741600102229681,0.084562111256119,0.0163225682915929,High
0.0,0.0,1.1382682835234537,20,248066,74.21321663204122,1.212430854036482,0.0,0.0,39,33,13,1037.2221836029091,177.73259617159334,1.15178899926926,0.1037913910345204,0.059535674952414,0.0940476347052518,Medium
0.0,0.0,5.734204793717333,20,214480,48.71537476075072,3.712141518640302,0.0,0.0,16,15,5,954.443271566106,468.162381395852,0.2100505736778657,0.0924281210588155,0.052902458649484,0.0153126674010493,High
0.0,0.0,5.8212865719877085,13,208366,64.12655571429202,0.7682155968356796,0.0,0.0,38,36,11,1043.0216496747728,378.14333012301176,1.8252399230436624,0.0546339412082213,0.0741700042743885,0.0470369085615103,High
0.0,0.0,5.003666210205598,29,287556,114.4758279990329,0.9111389518889428,0.0,0.0,0,92,2,997.079960247238,155.24578530386228,0.8071822133471361,0.1552752257576254,0.0677953187480079,0.0358100622689833,Medium
0.0,0.0,2.3839915997015275,9,145384,13.585761193187444,4.394823603609713,0.0,0.0,4,81,13,1035.965540550653,348.2844603360272,1.269220386614497,0.1145424020942143,0.0773900410178964,0.059652893097423,High
0.0,0.0,1.3078949928331962,25,142876,24.925862606962973,3.5294109645641907,0.0,0.0,24,33,3,1036.1482924696038,214.80529151373284,0.6821607893100647,0.0493938105594099,0.052761392006028,0.0122413531235423,Medium
0.0,0.0,4.358011737863216,26,185058,115.50344479038664,4.376899889595434,0.0,0.0,39,54,3,955.871227680224,105.03590937689836,1.5471842482532563,0.0592696939051941,0.0751153460203521,0.0495102751884419,Low
0.0,0.0,3.0887929674459267,7,46545,114.8789818232645,0.6967762913034525,0.0,0.0,31,40,0,1028.159457189424,91.72476850168276,0.9715237335192272,0.0826682124461898,0.0973995090795162,0.0778335704407779,Low
0.0,0.0,1.43459882119285,6,161071,21.259850551772715,1.994902022806512,0.0,0.0,17,46,2,1023.286738609318,57.752378786174255,0.7114107625392386,0.111521693787155,0.0263450644020488,0.0826483264138001,Low
0.0,0.0,3.374919932578605,7,3768,17.413058055035787,1.415755850381588,0.0,0.0,-5,76,4,954.319354700476,409.0138181981009,1.9312353465493013,0.162983687791465,0.0147076365105847,0.0940837670246058,High
0.0,0.0,0.9788203097991356,27,263648,50.53021612063438,0.0484054263982475,0.0,0.0,8,54,4,1044.0537870356502,448.1823920131099,1.743893195464048,0.049376595552657,0.0613655677270038,0.0197535214112482,High
0.0,0.0,5.528466090809666,7,8002,5.966195098556293,1.422614802193534,0.0,0.0,-5,18,6,1013.4548236053474,267.1422421261918,0.4426245145960078,0.1503310055377623,0.0242605219992159,0.0598651590268137,Medium
0.0,0.0,2.145655904320088,22,75427,78.58842387421682,1.8979162598893973,0.0,0.0,5,26,1,966.753400860998,283.9665905164883,1.4312161377220298,0.1840832420864086,0.0248549358659023,0.0461244485466819,Medium
0.0,0.0,4.245115878640706,1,13898,9.299522599409062,0.4610981862135593,0.0,0.0,2,56,18,962.309719437054,361.2138081284847,1.5332061088756062,0.0851793079904221,0.0704922034172214,0.0682639305107769,High
0.0,0.0,2.420897595664937,26,80800,6.963555251313687,2.832437789134099,0.0,0.0,9,69,2,1006.1972992347422,365.4087676583555,0.1656580548124668,0.0795074214219966,0.0479767697852217,0.084871282266372,High
0.0,0.0,3.504353710124616,15,214299,58.222432345061904,1.9158633123631656,0.0,0.0,31,50,14,955.883426446981,195.85748901545875,1.9258310364329363,0.1007648008753499,0.0129281202447599,0.0639546694060827,Medium
0.0,0.0,3.642893452585055,8,126718,114.93439633321218,0.2323083113877272,0.0,0.0,-2,62,10,966.4409694739976,121.63183687800267,0.5426474824752888,0.1652494890838957,0.0605461743676463,0.0306116717545539,Low
0.0,0.0,1.7612431687327406,12,33743,51.21551232757915,3.519894324339884,0.0,0.0,5,78,11,1044.845220557531,243.68774503378987,1.8259106584982383,0.0275831604772682,0.0319949019432914,0.0389170416847327,Medium
0.0,0.0,5.841840064375704,22,209610,42.77773903926613,3.6463991692055178,0.0,0.0,3,54,2,1024.474085872687,363.6560950183574,1.3427340100761933,0.083579835979883,0.0490405153728164,0.0903307622108908,High
0.0,0.0,4.830690681477796,11,243589,119.75480586027432,4.172357214847175,0.0,0.0,4,97,4,1011.3489112055682,411.89368858113625,1.0730078976734794,0.0155707396593936,0.0135124907066616,0.070437583693547,High
0.0,0.0,5.685394496133784,26,174458,63.83627529350201,2.427702999334913,0.0,0.0,8,23,15,970.8819624777742,90.123048325718,1.5930919862088122,0.1083903073899715,0.0157163161193094,0.0636432230845351,Low
0.0,0.0,5.453102222223774,21,130864,45.02896882682983,4.843293986672549,0.0,0.0,2,91,9,971.8515810913572,314.74150678116683,1.3825520623001055,0.1893835833004165,0.0272393156657071,0.0225252633772208,High
0.0,0.0,3.909079889817643,24,152395,46.30329760099222,4.570320722662283,0.0,0.0,37,24,9,994.582932458885,74.34376220607442,1.5064714110526205,0.0404478884393367,0.0746467840785356,0.0407204525445778,Low
0.0,0.0,5.593746022120207,28,172391,23.395139524021257,2.756758125500658,0.0,0.0,11,53,10,1025.405426605534,421.1508900263123,1.730021102755666,0.0585262005920797,0.0810984989205273,0.0390756899955923,High
0.0,0.0,1.2601610106699814,16,16868,61.46676689370467,2.224759655347086,0.0,0.0,-4,45,8,950.3929604081504,350.0628654367532,0.9952455057729148,0.1427916376147541,0.0409384909449397,0.0123306974985803,High
0.0,0.0,1.8191108845795552,26,230804,52.6626033801607,0.0151721395146142,0.0,0.0,13,37,16,954.4275266660976,363.4815927354337,0.9088856645711444,0.1411975775874445,0.0213024146601277,0.0936457420542387,High
0.0,0.0,1.035181902334798,1,264224,32.495435561689604,3.554972658696169,0.0,0.0,0,96,14,1037.0111620758314,392.77329192272,1.8095778429390852,0.1233773819887404,0.0942765067871568,0.0398466057182995,High
0.0,0.0,2.4917177199689746,12,144848,19.26481039221117,2.8247725202484557,0.0,0.0,0,27,6,1031.4065682042706,273.0390611307205,1.61592657635361,0.0559263945625739,0.0808469189141733,0.0192414634223521,Medium
0.0,0.0,2.821121906385306,0,197303,37.34866424010645,4.687720727430404,0.0,0.0,4,67,16,1019.4681152008312,184.50405782538576,0.1365660340492978,0.022647593006315,0.0248407720264417,0.0544572594220306,Medium
0.0,0.0,2.2110149652242588,25,184884,61.04199932252752,2.9711606262062205,0.0,0.0,-3,80,10,999.953201168882,403.5488172901991,1.3422551662760096,0.0522322399290874,0.0304246989395124,0.0503830150945461,High
0.0,0.0,5.109435047590033,27,63271,6.999992674176201,4.96428046946365,0.0,0.0,26,19,12,964.5126777876392,399.8162755380546,1.8174186576123548,0.1314195863821523,0.0132824472789281,0.0865042847299767,High
0.0,0.0,2.6551172988066645,18,77585,18.449283430074715,4.269096359316452,0.0,0.0,29,97,17,960.223319129536,110.72445993443732,1.3988082708537546,0.0662855975400305,0.091079392305719,0.0819837439111977,Low
0.0,0.0,2.26085945037438,10,124147,113.71887203629144,4.767989679074765,0.0,0.0,9,54,9,1040.5376327493043,456.2430460625936,1.1515373960534712,0.1699275933423264,0.0939956256895299,0.080346987164793,High
0.0,0.0,3.6220196324228926,4,15628,65.14264212376068,1.638313856425195,0.0,0.0,24,91,15,988.2521839541332,149.54581427884028,0.4341914778599489,0.1270874816957162,0.01746015406441,0.0939053862147584,Low
0.0,0.0,1.532805969868766,0,259517,7.613916439204544,0.7466799738363322,0.0,0.0,9,66,12,1019.57226172549,187.9067028780661,1.9060982116326397,0.019497737948072,0.023220714994975,0.0437093758605054,Medium
0.0,0.0,4.971424299921006,19,139337,83.17053105234875,3.9843605689756263,0.0,0.0,-1,64,8,995.6198082287696,147.1623631695595,1.290064283725837,0.0267568226207642,0.0284777087589223,0.0630532792091631,Low
0.0,0.0,1.1876633471348084,29,274604,7.416344409484168,3.9309855148456623,0.0,0.0,9,34,15,1023.0928919873742,484.5187448648247,0.2919497732179013,0.0633127742487753,0.0262826534295613,0.0702593030735834,High
0.0,0.0,5.93181207032269,12,259970,88.66490724556475,1.057244697027816,0.0,0.0,17,77,2,969.3308881359684,184.7576255159828,1.862524139973303,0.1189795575892134,0.0946512615825476,0.0524959545507692,Medium
0.0,0.0,4.815672800342618,7,3477,89.99552660640322,3.823723270674564,0.0,0.0,-7,2,11,998.4567919167732,487.1311645877468,1.081550159482022,0.1880063545878489,0.0335188133418349,0.0319475930026163,High
0.0,0.0,1.8333215439776969,5,264346,78.12947708991032,2.9098667902070305,0.0,0.0,22,55,0,987.6866353001363,337.0724264445406,0.398727795081962,0.029617177059877,0.0437373089397808,0.0909114170808738,High
0.0,0.0,0.8287150090427325,28,113846,87.86454535432196,0.5476257245083649,0.0,0.0,27,3,3,974.5053700478168,129.45408978285948,0.5304141263265961,0.1678266451555236,0.0161833318790627,0.0910653140884215,Low
0.0,0.0,5.040399427965138,16,244000,10.555893721566928,2.508917987851044,0.0,0.0,32,30,11,1009.771113780184,299.22922479070087,1.93884157111906,0.1188360068745318,0.0665606650084122,0.079095040017639,Medium
0.0,0.0,4.475658188007609,11,273994,87.21366628263212,4.655690004193392,0.0,0.0,-4,9,6,1003.6973294350644,447.01894032769934,0.9296029372781744,0.0791444947679705,0.0339405890734128,0.0411504857804832,High
0.0,0.0,4.5908372738131344,0,235693,16.402598366865956,2.532287727226144,0.0,0.0,-9,91,5,999.569123032316,302.75365390711926,0.8973808528405521,0.1321633917760325,0.0320681245295102,0.0102562113512811,High
0.0,0.0,4.810605802766918,2,133878,40.740708872621255,3.94349494776736,0.0,0.0,-6,62,19,1009.110273714411,109.66797495567724,1.0237195736975455,0.1591524731990422,0.0979411299005283,0.0542078943061757,Low
0.0,0.0,1.18503218901727,13,262329,113.12943042007596,0.1445499332097827,0.0,0.0,36,66,7,964.2530769647104,179.12082291985772,1.4309887326963429,0.0781571532421815,0.0134721541845961,0.0572133974442572,Medium
0.0,0.0,2.664021788430218,25,24718,60.34505731909681,3.640407064312968,0.0,0.0,28,85,11,987.0548334186924,151.16332326002163,0.7935382744824053,0.1847408445828585,0.0268394253561406,0.0539158153666358,Medium
0.0,0.0,1.4025191095306746,7,187274,116.09117184996164,4.734186930687386,0.0,0.0,31,73,10,982.4674273417592,106.63502231455855,0.899981211547279,0.1146786572775225,0.0561875267404877,0.0186842057525408,Low
0.0,0.0,5.288137814553086,10,156287,10.670695066408506,2.4976389244646797,0.0,0.0,15,12,1,1026.9175420753452,197.2788787989773,1.5176248010028812,0.0398125049314658,0.0606034234813614,0.0809100076043264,Medium
0.0,0.0,4.0411502595033015,26,280602,57.30679194758161,1.688549565127932,0.0,0.0,16,61,13,953.5724074943774,347.4782413356905,0.9762739003113916,0.1138877589146026,0.0741745800179314,0.057892462349321,High
0.0,0.0,2.520669729233776,13,130293,7.488278433224478,3.2332525244344863,0.0,0.0,4,97,10,978.1931092851636,222.12942675703857,1.4557875344577782,0.1554399102403747,0.0288200936897981,0.0299616073232785,Medium
0.0,0.0,1.1305034214873229,7,147078,75.62523148791418,4.581306075466097,0.0,0.0,32,21,7,1041.829431018428,249.71078067871343,1.9282132960277056,0.1214496371807763,0.0454647514698358,0.096085024334517,Medium
0.0,0.0,2.417108072921444,28,225152,9.444840164221963,0.8838482526667146,0.0,0.0,31,61,1,980.035064891535,194.29684911750573,1.9287977580207865,0.1209833981652313,0.0358462977795908,0.037187021861937,Medium
0.0,0.0,2.490953274539085,2,76820,21.04413630484528,2.0184710501135488,0.0,0.0,9,56,5,965.1899475546808,497.5123166669071,0.9493122862426512,0.0152719114412128,0.0851045343862455,0.044372962062789,High
0.0,0.0,4.593952127357933,6,225751,31.059637208313656,0.7814514049092058,0.0,0.0,6,39,17,1025.7345396424382,313.7889702376709,0.5450209260655152,0.0980336899675877,0.0423823092910364,0.0461265444314858,High
0.0,0.0,4.1152988510471085,27,81234,89.84926219973798,2.483271161099464,0.0,0.0,26,95,3,954.7844190530355,425.2470861891653,0.5773420870257695,0.0794603508899952,0.0335009054450829,0.0461281818865835,High
0.0,0.0,5.413506261396898,18,129282,19.675454258168973,2.7021100651527954,0.0,0.0,-8,35,4,992.6319849873216,248.5980536091569,1.6565217430292245,0.0183197377287046,0.0655143076129329,0.0678450462768854,Medium
0.0,0.0,3.255517610842136,3,271246,101.59584639516814,4.721018073608301,0.0,0.0,32,9,4,1035.5357759645065,125.88679834879946,0.2514682181925305,0.1394225567200828,0.0196761329036221,0.0355495179598289,Low
0.0,0.0,1.4218900788791689,24,234501,15.828472659696104,2.062575768838137,0.0,0.0,12,96,17,1045.409481071424,431.0634422473107,0.1767867795337019,0.0447928660135021,0.0864062938664443,0.0913051812864259,High
0.0,0.0,4.508872893559574,15,126328,4.22933388841876,2.8347830676984915,0.0,0.0,12,72,13,974.9019756953444,393.54553405552906,1.3946923378644178,0.0764844462269613,0.0351132412890875,0.0615525551394458,High
0.0,0.0,4.756082252807867,12,84079,47.40545027636014,4.4263128702707615,0.0,0.0,23,34,17,979.6202233769616,198.4140397636027,1.8292153402059148,0.119742699487491,0.084161108210804,0.0891913318146256,Medium
0.0,0.0,3.718641427361381,19,94437,117.5329970365554,1.6070250008807934,0.0,0.0,22,28,18,1006.7251104878644,322.88792044724585,0.5385259242523663,0.0936542194765674,0.0992239326008072,0.0925644900062856,High
0.0,0.0,4.809029335763717,18,79570,13.241067334653266,3.3708193448379498,0.0,0.0,3,92,18,972.65515583351,92.06064211251602,0.2036937858076602,0.1433362459330234,0.011919264931817,0.0791835854738956,Low
0.0,0.0,3.367737101094832,4,92656,12.206213284755483,3.7858092441104825,0.0,0.0,37,27,9,965.0744066543124,61.84508552736075,1.8010464011993397,0.1705049362312216,0.0272774962798277,0.0319291674825126,Low
0.0,0.0,3.5182107127863693,22,197937,90.13998129547488,1.6526411734350472,0.0,0.0,39,53,9,992.5981511057964,417.0916439193526,0.7729040972166987,0.0421567467002399,0.0772079435932332,0.0396768806579375,High
0.0,0.0,3.0232132954644584,4,172492,37.45940327922784,0.8217059276532224,0.0,0.0,16,21,16,957.224807954588,473.8675731043628,1.1444696074623468,0.0629328860031481,0.0174546406271395,0.0306284057704373,High
0.0,0.0,0.932179459069295,19,156454,86.07379406708603,2.5145477095113664,0.0,0.0,18,99,6,1039.421997119459,204.8268574486299,1.6888701211931556,0.0453052747162037,0.0501808902442201,0.0511182993054195,Medium
0.0,0.0,1.361035420365183,23,38795,24.001270733203604,1.7840086506665085,0.0,0.0,17,76,0,983.4196621941646,318.9079161422226,0.5750061822211733,0.104846998060271,0.0235501378842958,0.0559898784891739,High
0.0,0.0,0.9634317655710182,3,51425,55.20863930377955,1.3323121589610698,0.0,0.0,14,56,6,983.6284124646652,372.78110110461023,1.2423210856278,0.0250586703036177,0.052277825307974,0.0404723421854119,High
0.0,0.0,4.109334138571659,1,57402,31.834785329870144,4.867106553470525,0.0,0.0,37,74,14,1029.1373113179068,385.7191436819061,1.98386857176472,0.1508413677100514,0.0111309191714389,0.0885177275492805,High
0.0,0.0,2.4346511015968986,25,207275,54.18338578549043,2.5107650935076657,0.0,0.0,2,91,2,984.1548357405956,266.48205523830893,1.5084882247344236,0.0343088564742804,0.0235488565225819,0.0455996130669596,Medium
0.0,0.0,3.444567594056455,12,238723,92.29165111023646,4.282388469217119,0.0,0.0,-4,96,15,1026.0906856953782,325.97700400247857,0.8549471626437295,0.1898861977590259,0.0347459441207785,0.0733834859493636,High
0.0,0.0,5.519345664415684,29,203567,91.4411928573194,0.9765870527167958,0.0,0.0,36,78,16,968.1242014009072,345.6737278012244,1.5592349024664829,0.1696703771566849,0.0278099060808302,0.0850482430375953,High
0.0,0.0,2.09631959157415,15,95117,61.89267452084684,4.697213824495653,0.0,0.0,0,84,2,1002.8988337430038,96.46488482324716,0.1413682679814442,0.1941648368782639,0.0425215286812562,0.0244880020725897,Low
0.0,0.0,2.9339911997852743,21,261712,111.40462124652612,3.972157172845109,0.0,0.0,27,39,1,1026.8511469497723,340.29977544215944,0.5091458597255302,0.0177103755969565,0.0230429572946768,0.0743422793499473,High
0.0,0.0,4.7288659204238535,1,209125,31.65409229379288,4.043460780945712,0.0,0.0,0,39,3,994.9899103027076,279.8859541761448,1.5148889667492489,0.0489803106487076,0.0838720543530276,0.0243688131661747,Medium
0.0,0.0,1.989750460556437,18,187350,28.83736213430797,1.948824375979643,0.0,0.0,38,80,7,957.1813263968124,220.32478816356323,0.5982483793778858,0.1925944785111336,0.0568233343362753,0.0787449988696391,Medium
0.0,0.0,1.2002955311097236,16,30568,73.65676814105204,2.4281849653884318,0.0,0.0,29,75,10,1023.6902349707582,167.78128968371243,0.3396158705811002,0.19708175471805,0.0379145696241652,0.0610623420819124,Medium
0.0,0.0,2.306707555151594,4,271056,74.55564410601468,2.966771629493401,0.0,0.0,35,90,9,999.4056493798084,337.06375558474656,0.6572779488680625,0.0633333373902137,0.0365672109968508,0.0562801708420262,High
0.0,0.0,1.638350693720823,24,163599,5.584804747796879,3.948827681025324,0.0,0.0,37,13,17,981.6416123111125,125.0415154102802,0.4255361240935045,0.1237631939610687,0.0319577731635651,0.0577130992968933,Low
0.0,0.0,5.63442779218138,17,230066,72.9333254864277,4.245283760302188,0.0,0.0,-5,69,2,1049.2795734853987,414.8758611511517,0.8992272667574343,0.0494243949115099,0.0554712473744672,0.0461363462068227,High
0.0,0.0,5.002225973734968,27,253007,44.932338881881726,0.3902265467596721,0.0,0.0,11,64,13,1037.6072225607577,127.30881733132507,0.3366275429727284,0.1800110769785663,0.0578091988972756,0.0144672914055299,Low
0.0,0.0,4.093699533854203,22,2355,89.69310303846709,4.5203119376658725,0.0,0.0,22,79,10,953.7822549581236,397.2277834828444,1.6916373948667178,0.0360028146465086,0.0992415756164317,0.0597410640855799,High
0.0,0.0,5.3315950689761324,20,96429,96.97267974543274,4.6874832625213045,0.0,0.0,30,2,14,1009.365403015838,417.837723697518,1.5819534032219895,0.1407637787832346,0.0666113077826554,0.0120217955611618,High
0.0,0.0,4.979094799875395,17,185805,66.25845834564439,2.964437021783928,0.0,0.0,2,82,6,985.4568731184748,472.8443557836838,0.683247377238982,0.0651281506637037,0.0578275139573037,0.0921399164640481,High
0.0,0.0,1.7701643062073864,7,111151,0.2046037802718103,0.9337530662745296,0.0,0.0,35,32,9,953.7405189042198,258.480989406145,1.0878611896094594,0.0810217073619423,0.0134464126212334,0.0324154746989239,Medium
0.0,0.0,5.441306792147884,26,280232,76.36389721999704,4.092074163517447,0.0,0.0,1,68,0,951.129702692912,78.65917246469996,1.7245661144810616,0.114109611154285,0.0595020331749563,0.0684021482439593,Low
0.0,0.0,3.604579657961384,14,175477,89.86575355991212,2.742938072747995,0.0,0.0,33,61,2,1008.3757782504492,354.9569097472253,1.86514191762957,0.0912175180566985,0.0545444583223122,0.0604258661726169,High
0.0,0.0,4.998688806853125,12,61788,29.87799194778171,4.085982268581898,0.0,0.0,15,44,7,982.0130659360124,177.18012015252967,0.2730657095877107,0.1094483066813791,0.0906968887822917,0.0655067957410952,Medium
0.0,0.0,5.459674759602165,12,51529,55.757520136894655,4.074040632946582,0.0,0.0,15,74,9,1020.3316206471357,91.72695293628006,1.4718391030153737,0.1391328686583844,0.0750295172910619,0.0391870303363709,Low
0.0,0.0,1.985262845218097,19,183455,26.77839012500889,2.4157214963436062,0.0,0.0,7,74,18,1031.30652346752,277.8670572505215,0.2499946045589622,0.0892660369057095,0.0743042688291776,0.0452067207517884,Medium
0.0,0.0,3.020960500856533,12,39177,25.30257485736122,4.730597349997589,0.0,0.0,11,31,11,1015.7234405010724,404.8302063043369,1.194172351591707,0.0141413110456065,0.0358244499720083,0.0356344370193239,High
0.0,0.0,5.053676782796964,19,116903,67.05610012247956,1.4832064596269818,0.0,0.0,13,84,1,991.7972608471092,139.59226180385468,0.8165201348542956,0.1708629584321311,0.0417632320404246,0.0127980385999327,Low
0.0,0.0,5.275799032932986,1,39056,113.97445215696078,1.030000530954625,0.0,0.0,26,43,14,1048.847725034516,453.48594857285866,0.3254825776125708,0.0635015832591593,0.0723129325285078,0.0528368526739271,High
0.0,0.0,0.8361510787621917,2,66421,73.04281550404257,4.485434280095774,0.0,0.0,7,44,4,980.668538073818,199.21427624370315,1.0012207929163184,0.173445296269842,0.0381157079828964,0.0725121096397184,Medium
0.0,0.0,3.4558859734033422,14,164704,36.3987744285192,0.7435778445005237,0.0,0.0,10,77,14,1001.45793344442,228.3878595497553,1.065639111887806,0.1514694170888074,0.0367174351226101,0.0359897369826793,Medium
0.0,0.0,2.9705372163736508,22,208294,76.62837336809449,3.4325972936223086,0.0,0.0,35,49,8,1002.04041024226,109.1720604270564,1.596050438484223,0.087274888886039,0.0497966982300219,0.0879127507039623,Low
